date,source,metric_type,value,clicks,impressions,ctr,position,url,query
2024-12-10T22:05:26.154547,google_search_console,search_analytics,3,3,73,0.0410958904109589,8.397260273972602,https://cvety.kz/shymkent/flowers/cheap/,дешевые цветы шымкент
2024-12-10T22:05:26.154550,google_search_console,search_analytics,3,3,27,0.1111111111111111,8.296296296296298,https://cvety.kz/almaty/,доставка букетов алматы
2024-12-10T22:05:26.154554,google_search_console,search_analytics,3,3,1375,0.002181818181818182,3.608,https://cvety.kz/astana/flowers/cheap/,доставка цветов астана
2024-12-10T22:05:26.154557,google_search_console,search_analytics,3,3,61,0.04918032786885246,5.229508196721311,https://cvety.kz/shymkent/,доставка цветов в шымкенте
2024-12-10T22:05:26.154560,google_search_console,search_analytics,3,3,60,0.05,9.666666666666666,https://cvety.kz/petropavl/,доставка цветов петропавловск казахстан
2024-12-10T22:05:26.154563,google_search_console,search_analytics,3,3,51,0.058823529411764705,10.411764705882353,https://cvety.kz/taldykorgan/,доставка цветов талдыкорган
2024-12-10T22:05:26.154566,google_search_console,search_analytics,3,3,4,0.75,11.0,https://cvety.kz/uralsk/,доставка цветов уральск круглосуточно
2024-12-10T22:05:26.154570,google_search_console,search_analytics,3,3,151,0.019867549668874173,9.443708609271523,https://cvety.kz/ust-kamenogorsk/,доставка цветов усть-каменогорск
2024-12-10T22:05:26.154573,google_search_console,search_analytics,3,3,325,0.009230769230769232,7.070769230769231,https://cvety.kz/almaty/,заказ букетов алматы
2024-12-10T22:05:26.154576,google_search_console,search_analytics,3,3,22,0.13636363636363635,6.909090909090909,https://cvety.kz/almaty/,заказ цветов алматы с доставкой
2024-12-10T22:05:26.154579,google_search_console,search_analytics,3,3,30,0.1,2.1,https://cvety.kz/kostanay/,заказ цветов костанай
2024-12-10T22:05:26.154583,google_search_console,search_analytics,3,3,43,0.06976744186046512,5.883720930232558,https://cvety.kz/shymkent/,заказ цветов шымкент
2024-12-10T22:05:26.154586,google_search_console,search_analytics,3,3,66,0.045454545454545456,7.318181818181818,https://cvety.kz/almaty/,заказать цветы в алматы
2024-12-10T22:05:26.154589,google_search_console,search_analytics,3,3,35,0.08571428571428572,5.485714285714286,https://blog.cvety.kz/peony,информация о пионах
2024-12-10T22:05:26.154592,google_search_console,search_analytics,3,3,13,0.23076923076923078,8.76923076923077,https://blog.cvety.kz/first-date-bouquet,как дарить цветы девушке
2024-12-10T22:05:26.154595,google_search_console,search_analytics,3,3,47,0.06382978723404255,6.085106382978723,https://blog.cvety.kz/how-to-dry-flowers,как засушить букет
2024-12-10T22:05:26.154598,google_search_console,search_analytics,3,3,34,0.08823529411764706,4.117647058823529,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,как сохранить гипсофилу
2024-12-10T22:05:26.154602,google_search_console,search_analytics,3,3,66,0.045454545454545456,2.3484848484848486,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,как стабилизировать гипсофилу
2024-12-10T22:05:26.154605,google_search_console,search_analytics,3,3,110,0.02727272727272727,8.045454545454547,https://blog.cvety.kz/how-to-dry-flowers,как сушить цветы
2024-12-10T22:05:26.154608,google_search_console,search_analytics,3,3,167,0.017964071856287425,3.413173652694611,https://blog.cvety.kz/floral-foam,как ухаживать за букетом в губке
2024-12-10T22:05:26.154612,google_search_console,search_analytics,3,3,69,0.043478260869565216,4.478260869565217,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,как ухаживать за гипсофилой
2024-12-10T22:05:26.154615,google_search_console,search_analytics,3,3,43,0.06976744186046512,1.2790697674418605,https://blog.cvety.kz/peony,каких цветов бывают пионы
2024-12-10T22:05:26.154618,google_search_console,search_analytics,3,3,53,0.05660377358490566,7.452830188679245,https://cvety.kz/karaganda/,караганда доставка цветов
2024-12-10T22:05:26.154622,google_search_console,search_analytics,3,3,24,0.125,5.75,https://cvety.kz/astana/plants/,комнатные цветы оптом астана
2024-12-10T22:05:26.154625,google_search_console,search_analytics,3,3,14,0.21428571428571427,7.214285714285714,https://cvety.kz/almaty/plants/,комнатные цветы почтой по казахстану
2024-12-10T22:05:26.154628,google_search_console,search_analytics,3,3,54,0.05555555555555555,7.666666666666667,https://cvety.kz/almaty/,купить цветы в алматы
2024-12-10T22:05:26.154631,google_search_console,search_analytics,3,3,1060,0.002830188679245283,1.3056603773584905,https://cvety.kz/ust-kamenogorsk/flowers/shrub-roses/,кустовые розы
2024-12-10T22:05:26.154635,google_search_console,search_analytics,3,3,61,0.04918032786885246,4.60655737704918,https://cvety.kz/almaty/flowers/shrub-roses/,кустовые розы алматы
2024-12-10T22:05:26.154638,google_search_console,search_analytics,3,3,198,0.015151515151515152,3.9545454545454546,https://cvety.kz/almaty/flowers/shrub-roses/,кустовые розы букет
2024-12-10T22:05:26.154641,google_search_console,search_analytics,3,3,62,0.04838709677419355,2.0483870967741935,https://cvety.kz/shymkent/flowers/shrub-roses/,кустовые розы букет
2024-12-10T22:05:26.154644,google_search_console,search_analytics,3,3,8,0.375,1.0,https://cvety.kz/shymkent/flowers/shrub-roses/,кустовые розы шымкент
2024-12-10T22:05:26.154648,google_search_console,search_analytics,3,3,92,0.03260869565217391,1.1521739130434783,https://blog.cvety.kz/roses,местные розы
2024-12-10T22:05:26.154651,google_search_console,search_analytics,3,3,89,0.033707865168539325,2.7752808988764044,https://cvety.kz/astana/soft-toys/,мягкие игрушки астана
2024-12-10T22:05:26.154654,google_search_console,search_analytics,3,3,45,0.06666666666666667,2.2,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,надо ли поливать гипсофилы
2024-12-10T22:05:26.154657,google_search_console,search_analytics,3,3,11,0.2727272727272727,3.272727272727273,https://cvety.kz/almaty/flowers/cheap/,недорогие цветы алматы
2024-12-10T22:05:26.154661,google_search_console,search_analytics,3,3,103,0.02912621359223301,2.796116504854369,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,нужно ли поливать гипсофилы
2024-12-10T22:05:26.154664,google_search_console,search_analytics,3,3,43,0.06976744186046512,2.697674418604651,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,нужно ли ставить в воду гипсофилы
2024-12-10T22:05:26.154667,google_search_console,search_analytics,3,3,8,0.375,2.875,https://cvety.kz/almaty/reviews/,отзыв на цветочный магазин
2024-12-10T22:05:26.154671,google_search_console,search_analytics,3,3,37,0.08108108108108109,3.135135135135135,https://cvety.kz/pavlodar/,павлодар доставка цветов
2024-12-10T22:05:26.154674,google_search_console,search_analytics,3,3,1172,0.002559726962457338,11.180887372013652,https://blog.cvety.kz/peony,пион
2024-12-10T22:05:26.154678,google_search_console,search_analytics,3,3,597,0.005025125628140704,2.986599664991625,https://blog.cvety.kz/peony,пион цветок
2024-12-10T22:05:26.154681,google_search_console,search_analytics,3,3,97,0.030927835051546393,3.350515463917526,https://cvety.kz/almaty/flowers/peony-roses/,пионовидные розы алматы
2024-12-10T22:05:26.154684,google_search_console,search_analytics,3,3,4052,0.0007403751233958539,10.518262586377098,https://blog.cvety.kz/peony,пионы
2024-12-10T22:05:26.154687,google_search_console,search_analytics,3,3,106,0.02830188679245283,10.88679245283019,https://cvety.kz/almaty/flowers/peonies/,пионы алматы
2024-12-10T22:05:26.154691,google_search_console,search_analytics,3,3,498,0.006024096385542169,19.20883534136546,https://blog.cvety.kz/men-gifts,подарок на день рождения мужчине
2024-12-10T22:05:26.154694,google_search_console,search_analytics,3,3,23,0.13043478260869565,19.869565217391305,https://blog.cvety.kz/sub,подписка на цветы
2024-12-10T22:05:26.154697,google_search_console,search_analytics,3,3,73,0.0410958904109589,3.73972602739726,https://cvety.kz/almaty/flowers/roses/,розы в алматы по низким ценам
2024-12-10T22:05:26.154701,google_search_console,search_analytics,3,3,21,0.14285714285714285,1.380952380952381,https://cvety.kz/almaty/flowers/cheap/,самые дешевые цветы алматы
2024-12-10T22:05:26.154704,google_search_console,search_analytics,3,3,514,0.005836575875486381,3.3715953307392996,https://cvety.kz/blog/kak-dolgo-mozhet-stoyat-kompozitsiya-iz-gipsofily/,сколько живут гипсофилы
2024-12-10T22:05:26.154707,google_search_console,search_analytics,3,3,200,0.015,11.045,https://blog.cvety.kz/lilly,сколько стоят лилии
2024-12-10T22:05:26.154710,google_search_console,search_analytics,3,3,37,0.08108108108108109,4.756756756756756,https://cvety.kz/astana/sweets/cakes/,торты астана круглосуточно
2024-12-10T22:05:26.154714,google_search_console,search_analytics,3,3,24,0.125,8.166666666666668,https://cvety.kz/uralsk/,уральск доставка цветов
2024-12-10T22:05:26.154717,google_search_console,search_analytics,3,3,26,0.11538461538461539,3.730769230769231,https://blog.cvety.kz/floral-foam,уход за цветами в губке
2024-12-10T22:05:26.154720,google_search_console,search_analytics,3,3,1252,0.0023961661341853034,10.710063897763579,https://cvety.kz/astana/flowers/chrysanthemums/,хризантема
2024-12-10T22:05:26.154723,google_search_console,search_analytics,3,3,497,0.006036217303822937,5.839034205231388,https://blog.cvety.kz/peony,цветок пион
2024-12-10T22:05:26.154727,google_search_console,search_analytics,3,3,137,0.021897810218978103,11.13138686131387,https://blog.cvety.kz/peony,цветок пиона
2024-12-10T22:05:26.154730,google_search_console,search_analytics,3,3,350,0.008571428571428572,7.365714285714286,https://blog.cvety.kz/top15almaty,цветочный магазин алматы
2024-12-10T22:05:26.154733,google_search_console,search_analytics,3,3,27,0.1111111111111111,10.148148148148149,https://blog.cvety.kz/flowershop,цветочный магазин бизнес
2024-12-10T22:05:26.154736,google_search_console,search_analytics,3,3,782,0.0038363171355498722,3.3554987212276215,https://cvety.kz/pavlodar/,цветы
2024-12-10T22:05:26.154739,google_search_console,search_analytics,3,3,801,0.003745318352059925,6.146067415730337,https://cvety.kz/taraz/,цветы
2024-12-10T22:05:26.154743,google_search_console,search_analytics,3,3,61,0.04918032786885246,3.2295081967213113,https://cvety.kz/,цветы астана цены
2024-12-10T22:05:26.154746,google_search_console,search_analytics,3,3,109,0.027522935779816515,4.036697247706422,https://blog.cvety.kz/floral-foam,цветы в губке как ухаживать
2024-12-10T22:05:26.154749,google_search_console,search_analytics,3,3,104,0.028846153846153848,8.596153846153847,https://cvety.kz/karaganda/,цветы в караганде недорого
2024-12-10T22:05:26.154753,google_search_console,search_analytics,3,3,62,0.04838709677419355,6.806451612903226,https://blog.cvety.kz/floral-foam,цветы в корзине с губкой
2024-12-10T22:05:26.154756,google_search_console,search_analytics,3,3,216,0.013888888888888888,11.541666666666666,https://cvety.kz/astana/flowers/in-box/,цветы в коробке
2024-12-10T22:05:26.154759,google_search_console,search_analytics,3,3,36,0.08333333333333333,2.833333333333333,https://cvety.kz/pavlodar/,цветы в павлодаре с доставкой
2024-12-10T22:05:26.154762,google_search_console,search_analytics,3,3,74,0.04054054054054054,5.972972972972973,https://cvety.kz/shymkent/,цветы в шымкенте
2024-12-10T22:05:26.154765,google_search_console,search_analytics,3,3,29,0.10344827586206896,6.137931034482759,https://cvety.kz/taraz/,цветы доставка тараз
2024-12-10T22:05:26.154769,google_search_console,search_analytics,3,3,219,0.0136986301369863,1.4977168949771689,https://cvety.kz/contacts/,цветы кз
2024-12-10T22:05:26.154772,google_search_console,search_analytics,3,3,31,0.0967741935483871,4.35483870967742,https://cvety.kz/astana/plants/,цветы комнатные астана
2024-12-10T22:05:26.154775,google_search_console,search_analytics,3,3,81,0.037037037037037035,3.345679012345679,https://cvety.kz/almaty/flowers/for-birthday/,цветы на день рождения женщине
2024-12-10T22:05:26.154778,google_search_console,search_analytics,3,3,42,0.07142857142857142,3.8333333333333335,https://cvety.kz/almaty/flowers/cheap/,цветы недорого алматы
2024-12-10T22:05:26.154785,google_search_console,search_analytics,3,3,11,0.2727272727272727,7.090909090909091,https://cvety.kz/almaty/,цветы онлайн алматы
2024-12-10T22:05:26.154789,google_search_console,search_analytics,3,3,42,0.07142857142857142,7.238095238095238,https://blog.cvety.kz/flowershop,что нужно для цветочного магазина
2024-12-10T22:05:26.154821,google_search_console,search_analytics,3,3,150,0.02,28.286666666666665,https://blog.cvety.kz/men-gifts,что подарить парню на день рождения
2024-12-10T22:05:26.154824,google_search_console,search_analytics,3,3,128,0.0234375,5.6953125,https://cvety.kz/astana/balloons/,шары астана
2024-12-10T22:05:26.154828,google_search_console,search_analytics,3,3,53,0.05660377358490566,6.377358490566038,https://cvety.kz/shymkent/,шымкент цветы
2024-12-10T22:05:26.154831,google_search_console,search_analytics,2,2,12,0.16666666666666666,2.333333333333333,https://cvety.kz/en/almaty/,almaty flower
2024-12-10T22:05:26.154834,google_search_console,search_analytics,2,2,31,0.06451612903225806,2.161290322580645,https://cvety.kz/en/almaty/,almaty flowers
2024-12-10T22:05:26.154837,google_search_console,search_analytics,2,2,3,0.6666666666666666,2.666666666666667,https://cvety.kz/,astana flower delivery
2024-12-10T22:05:26.154841,google_search_console,search_analytics,2,2,3,0.6666666666666666,1.3333333333333333,https://cvety.kz/en/astana/balloons/,birthday balloons near me delivery
2024-12-10T22:05:26.154844,google_search_console,search_analytics,2,2,98,0.02040816326530612,5.489795918367347,https://cvety.kz/en/,cvety
2024-12-10T22:05:26.154847,google_search_console,search_analytics,2,2,12,0.16666666666666666,1.75,https://cvety.kz/en/,flower delivery kazakhstan
2024-12-10T22:05:26.154851,google_search_console,search_analytics,2,2,16,0.125,6.375,https://cvety.kz/en/almaty/,flower shop
2024-12-10T22:05:26.154854,google_search_console,search_analytics,2,2,14,0.14285714285714285,2.2142857142857144,https://cvety.kz/en/,flowers astana
2024-12-10T22:05:26.154857,google_search_console,search_analytics,2,2,9,0.2222222222222222,1.3333333333333333,https://cvety.kz/en/,flowers kazakhstan
2024-12-10T22:05:26.154860,google_search_console,search_analytics,2,2,358,0.00558659217877095,9.35754189944134,https://cvety.kz/products/18066/,happiness
2024-12-10T22:05:26.154863,google_search_console,search_analytics,2,2,21,0.09523809523809523,2.0,https://cvety.kz/products/18066/,happiness especially for you
2024-12-10T22:05:26.154867,google_search_console,search_analytics,2,2,17,0.11764705882352941,2.9411764705882355,https://cvety.kz/products/18066/,happiness цветы
2024-12-10T22:05:26.154870,google_search_console,search_analytics,2,2,475,0.004210526315789474,1.0105263157894737,https://cvety.kz/en/products/23320/,happy birthday bento cake
2024-12-10T22:05:26.154873,google_search_console,search_analytics,2,2,32,0.0625,1.625,https://cvety.kz/en/products/13830/,yermanova
2024-12-10T22:05:26.154876,google_search_console,search_analytics,2,2,35,0.05714285714285714,8.82857142857143,https://cvety.kz/aktobe/,актобе цветы доставка
2024-12-10T22:05:26.154880,google_search_console,search_analytics,2,2,102,0.0196078431372549,17.107843137254903,https://blog.cvety.kz/alstroemeria,альстромерия
2024-12-10T22:05:26.154883,google_search_console,search_analytics,2,2,49,0.04081632653061224,10.326530612244898,https://blog.cvety.kz/flowershop,бизнес на цветах
2024-12-10T22:05:26.154886,google_search_console,search_analytics,2,2,20,0.1,19.5,https://blog.cvety.kz/flowershop,бизнес продажа цветов
2024-12-10T22:05:26.154889,google_search_console,search_analytics,2,2,11,0.18181818181818182,20.454545454545453,https://cvety.kz/aktobe/bodysuits/,боди актобе
2024-12-10T22:05:26.154893,google_search_console,search_analytics,2,2,10,0.2,26.5,https://cvety.kz/taldykorgan/bodysuits/,боди талдыкорган
2024-12-10T22:05:26.154896,google_search_console,search_analytics,2,2,74,0.02702702702702703,7.243243243243243,https://cvety.kz/almaty/,букет алматы
2024-12-10T22:05:26.154899,google_search_console,search_analytics,2,2,53,0.03773584905660377,3.509433962264151,https://blog.cvety.kz/floral-foam,букет в губке как ухаживать
2024-12-10T22:05:26.154903,google_search_console,search_analytics,2,2,83,0.024096385542168676,5.120481927710843,https://cvety.kz/almaty/flowers/sweets/,букет из сладостей
2024-12-10T22:05:26.154906,google_search_console,search_analytics,2,2,44,0.045454545454545456,1.3409090909090908,https://cvety.kz/products/22275/,букет из сухофруктов
2024-12-10T22:05:26.154909,google_search_console,search_analytics,2,2,26,0.07692307692307693,10.846153846153847,https://cvety.kz/almaty/flowers/to-fiancee/,букет невесты алматы
2024-12-10T22:05:26.154912,google_search_console,search_analytics,2,2,13,0.15384615384615385,6.615384615384615,https://blog.cvety.kz/bouquetbride,букет невесты какие цветы выбрать
2024-12-10T22:05:26.154916,google_search_console,search_analytics,2,2,1696,0.0011792452830188679,6.788325471698113,https://cvety.kz/almaty/,букет цветов
2024-12-10T22:05:26.154919,google_search_console,search_analytics,2,2,810,0.0024691358024691358,5.779012345679012,https://cvety.kz/shymkent/,букет цветов
2024-12-10T22:05:26.154923,google_search_console,search_analytics,2,2,79,0.02531645569620253,7.025316455696203,https://cvety.kz/almaty/,букет цветов алматы
2024-12-10T22:05:26.154926,google_search_console,search_analytics,2,2,72,0.027777777777777776,3.9444444444444446,https://cvety.kz/,букет цветов астана
2024-12-10T22:05:26.154929,google_search_console,search_analytics,2,2,3,0.6666666666666666,1.0,https://cvety.kz/almaty/flowers/cheap/,букет цветов дешево
2024-12-10T22:05:26.154933,google_search_console,search_analytics,2,2,87,0.022988505747126436,2.931034482758621,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,в какую воду ставить гипсофилы
2024-12-10T22:05:26.154936,google_search_console,search_analytics,2,2,7,0.2857142857142857,3.2857142857142856,https://cvety.kz/almaty/flowers/cheap/,где самые дешевые цветы в алматы
2024-12-10T22:05:26.154939,google_search_console,search_analytics,2,2,465,0.004301075268817204,10.324731182795698,https://cvety.kz/almaty/flowers/gerbera/,герберы
2024-12-10T22:05:26.154942,google_search_console,search_analytics,2,2,960,0.0020833333333333333,13.358333333333333,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,гипсофила
2024-12-10T22:05:26.154946,google_search_console,search_analytics,2,2,29,0.06896551724137931,2.5172413793103448,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,гипсофила как засушить
2024-12-10T22:05:26.154949,google_search_console,search_analytics,2,2,44,0.045454545454545456,4.886363636363637,https://cvety.kz/blog/gipsofily-znachenie-buketa-i-tsvetkov/,гипсофила на языке цветов
2024-12-10T22:05:26.154952,google_search_console,search_analytics,2,2,58,0.034482758620689655,9.293103448275861,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,гипсофила сухоцвет
2024-12-10T22:05:26.154955,google_search_console,search_analytics,2,2,41,0.04878048780487805,2.1463414634146343,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,гипсофилам нужна вода
2024-12-10T22:05:26.154959,google_search_console,search_analytics,2,2,27,0.07407407407407407,2.7037037037037037,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,гипсофилу нужно ставить в воду
2024-12-10T22:05:26.154962,google_search_console,search_analytics,2,2,401,0.004987531172069825,2.087281795511222,https://cvety.kz/blog/kak-dolgo-mozhet-stoyat-kompozitsiya-iz-gipsofily/,гипсофилы
2024-12-10T22:05:26.154965,google_search_console,search_analytics,2,2,30,0.06666666666666667,3.033333333333333,https://cvety.kz/astana/flowers/gipsofila/,гипсофилы астана
2024-12-10T22:05:26.154969,google_search_console,search_analytics,2,2,36,0.05555555555555555,2.75,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,гипсофилы как засушить
2024-12-10T22:05:26.154972,google_search_console,search_analytics,2,2,63,0.031746031746031744,3.7142857142857144,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,гипсофилы как ухаживать
2024-12-10T22:05:26.154975,google_search_console,search_analytics,2,2,104,0.019230769230769232,4.75,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,гипсофилы как хранить
2024-12-10T22:05:26.154981,google_search_console,search_analytics,2,2,18,0.1111111111111111,4.166666666666666,https://cvety.kz/almaty/flowers/gipsofila/,гипсофилы купить алматы
2024-12-10T22:05:26.154985,google_search_console,search_analytics,2,2,35,0.05714285714285714,2.8,https://cvety.kz/blog/gipsofily-znachenie-buketa-i-tsvetkov/,гипсофилы символ
2024-12-10T22:05:26.154989,google_search_console,search_analytics,2,2,30,0.06666666666666667,3.2333333333333334,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,гипсофилы стоят в воде или нет
2024-12-10T22:05:26.154992,google_search_console,search_analytics,2,2,199,0.010050251256281407,10.879396984924623,https://cvety.kz/blog/nuzhno-li-stavit-buket-iz-gipsofily-v-vazu-s-vodoy/,гипсофилы это
2024-12-10T22:05:26.154995,google_search_console,search_analytics,2,2,12,0.16666666666666666,2.25,https://cvety.kz/astana/flowers/hydrangeas/,гортензия астана
2024-12-10T22:05:26.154998,google_search_console,search_analytics,2,2,515,0.003883495145631068,8.207766990291262,https://cvety.kz/almaty/flowers/hydrangeas/,гортензия букет
2024-12-10T22:05:26.155002,google_search_console,search_analytics,2,2,49,0.04081632653061224,3.020408163265306,https://cvety.kz/astana/flowers/hydrangeas/,гортензия цена 1 шт астана
2024-12-10T22:05:26.155005,google_search_console,search_analytics,2,2,5,0.4,1.6,https://cvety.kz/almaty/flowers/cheap/,дешевые букеты алматы
2024-12-10T22:05:26.155008,google_search_console,search_analytics,2,2,50,0.04,5.56,https://cvety.kz/kostanay/,дешевые цветы костанай
2024-12-10T22:05:26.155012,google_search_console,search_analytics,2,2,33,0.06060606060606061,6.2727272727272725,https://cvety.kz/,доставка букетов астана
2024-12-10T22:05:26.155015,google_search_console,search_analytics,2,2,74,0.02702702702702703,3.7837837837837838,https://cvety.kz/astana/sweets/cakes/,доставка тортов астана круглосуточно
2024-12-10T22:05:26.155018,google_search_console,search_analytics,2,2,16,0.125,32.0,https://cvety.kz/almaty/sweets/cakes/,доставка тортов круглосуточно
2024-12-10T22:05:26.155021,google_search_console,search_analytics,2,2,9,0.2222222222222222,8.333333333333332,https://cvety.kz/almaty/,доставка цветов алматы из россии
2024-12-10T22:05:26.155025,google_search_console,search_analytics,2,2,37,0.05405405405405406,7.027027027027027,https://cvety.kz/,доставка цветов в казахстане
2024-12-10T22:05:26.155028,google_search_console,search_analytics,2,2,105,0.01904761904761905,7.20952380952381,https://cvety.kz/karaganda/,доставка цветов в караганде
2024-12-10T22:05:26.155032,google_search_console,search_analytics,2,2,43,0.046511627906976744,2.7906976744186047,https://cvety.kz/kostanay/,доставка цветов в костанае
2024-12-10T22:05:26.155033,google_search_console,search_analytics,2,2,12,0.16666666666666666,9.833333333333334,https://cvety.kz/taldykorgan/,доставка цветов в талдыкоргане
2024-12-10T22:05:26.155035,google_search_console,search_analytics,2,2,71,0.028169014084507043,5.295774647887324,https://cvety.kz/,доставка цветов казахстан
2024-12-10T22:05:26.155036,google_search_console,search_analytics,2,2,56,0.03571428571428571,8.535714285714285,https://cvety.kz/karaganda/,доставка цветов караганда недорого
2024-12-10T22:05:26.155038,google_search_console,search_analytics,2,2,12,0.16666666666666666,1.6666666666666665,https://cvety.kz/pavlodar/,доставка цветов павлодар cvety.kz фото
2024-12-10T22:05:26.155040,google_search_console,search_analytics,2,2,12,0.16666666666666666,7.083333333333333,https://cvety.kz/pavlodar/flowers/for-birthday/,доставка цветов павлодар cvety.kz фото
2024-12-10T22:05:26.155041,google_search_console,search_analytics,2,2,82,0.024390243902439025,11.24390243902439,https://cvety.kz/shymkent/,доставка цветов шымкент акация
2024-12-10T22:05:26.155043,google_search_console,search_analytics,2,2,64,0.03125,7.765625,https://cvety.kz/karaganda/,доставка цветы караганда
2024-12-10T22:05:26.155044,google_search_console,search_analytics,2,2,117,0.017094017094017096,12.205128205128204,https://cvety.kz/almaty/,заказ букетов
2024-12-10T22:05:26.155046,google_search_console,search_analytics,2,2,29,0.06896551724137931,8.379310344827587,https://cvety.kz/almaty/,заказать букет в алматы
2024-12-10T22:05:26.155047,google_search_console,search_analytics,2,2,19,0.10526315789473684,9.210526315789474,https://cvety.kz/almaty/flowers/cheap/,заказать цветы алматы недорого
2024-12-10T22:05:26.155049,google_search_console,search_analytics,2,2,17,0.11764705882352941,8.941176470588236,https://cvety.kz/aktobe/,заказать цветы в актобе с доставкой
2024-12-10T22:05:26.155050,google_search_console,search_analytics,2,2,35,0.05714285714285714,7.885714285714286,https://cvety.kz/almaty/,заказать цветы в алматы с доставкой
2024-12-10T22:05:26.155052,google_search_console,search_analytics,2,2,18,0.1111111111111111,2.9444444444444446,https://cvety.kz/,заказать цветы в астане с доставкой
2024-12-10T22:05:26.155054,google_search_console,search_analytics,2,2,40,0.05,6.325,https://cvety.kz/karaganda/,заказать цветы в караганде
2024-12-10T22:05:26.155055,google_search_console,search_analytics,2,2,62,0.03225806451612903,3.4516129032258065,https://cvety.kz/blog/gipsofily-znachenie-buketa-i-tsvetkov/,значение гипсофилы
2024-12-10T22:05:26.155057,google_search_console,search_analytics,2,2,4,0.5,2.0,https://blog.cvety.kz/etiket-dareniya-cvetov,значение цветов в букете
2024-12-10T22:05:26.155058,google_search_console,search_analytics,2,2,84,0.023809523809523808,10.142857142857142,https://cvety.kz/astana/soft-toys/,игрушки
2024-12-10T22:05:26.155060,google_search_console,search_analytics,2,2,88,0.022727272727272728,11.647727272727273,https://blog.cvety.kz/men-gifts,идеи подарка мужчине
2024-12-10T22:05:26.155061,google_search_console,search_analytics,2,2,87,0.022988505747126436,7.517241379310345,https://blog.cvety.kz/how-to-dry-flowers,как высушить цветы
2024-12-10T22:05:26.155063,google_search_console,search_analytics,2,2,28,0.07142857142857142,3.9642857142857144,https://blog.cvety.kz/iris,как долго стоят ирисы
2024-12-10T22:05:26.155064,google_search_console,search_analytics,2,2,26,0.07692307692307693,1.3461538461538463,https://blog.cvety.kz/lilly,как долго стоят лилии в вазе
2024-12-10T22:05:26.155066,google_search_console,search_analytics,2,2,19,0.10526315789473684,2.526315789473684,https://cvety.kz/blog/bukety-iz-gipsofily-kak-zasushit-i-khranit-kachim-v-vide-sukhotsveta/,как засушить гипсофилу после воды
2024-12-10T22:05:26.155068,google_search_console,search_analytics,2,2,30,0.06666666666666667,7.933333333333334,https://blog.cvety.kz/how-to-dry-flowers,как засушить хризантему
2024-12-10T22:05:26.155069,google_search_console,search_analytics,2,2,11,0.18181818181818182,1.0909090909090908,https://blog.cvety.kz/hrizantemy,как окрашивают хризантемы
2024-12-10T22:05:26.155071,google_search_console,search_analytics,2,2,27,0.07407407407407407,9.481481481481481,https://blog.cvety.kz/flowershop,как открыть цветочный магазин с минимальными вложениями
2024-12-10T22:05:26.155073,google_search_console,search_analytics,2,2,66,0.030303030303030304,2.257575757575758,https://blog.cvety.kz/hrizantemy,как покрасить хризантему
2024-12-10T22:05:26.155074,google_search_console,search_analytics,2,2,54,0.037037037037037035,4.833333333333334,https://blog.cvety.kz/floral-foam,как поливать букет в губке
2024-12-10T22:05:26.155075,google_search_console,search_analytics,2,2,15,0.13333333333333333,3.466666666666667,https://blog.cvety.kz/floral-foam,как поливать флористическую губку
2024-12-10T22:05:26.155077,google_search_console,search_analytics,2,2,36,0.05555555555555555,5.083333333333333,https://blog.cvety.kz/floral-foam,как полить цветы в губке
2024-12-10T22:05:26.155079,google_search_console,search_analytics,2,2,14,0.14285714285714285,6.142857142857143,https://blog.cvety.kz/carnation,как правильно подрезать гвоздики
